fecha,tienda_id,sku,unidades,venta_neta_mxn,descuento_mxn,canal
2026-06-01,T04,SKU-1116,1,84.00,0.00,Piso
2026-06-01,T04,SKU-1117,5,180.00,0.00,Piso
2026-06-01,T04,SKU-1119,3,96.00,0.00,Piso
2026-06-01,T04,SKU-1120,1,145.00,0.00,Piso
2026-06-02,T01,SKU-1001,34,935.00,0.00,Piso
2026-06-02,T01,SKU-1002,16,464.00,0.00,Piso
2026-06-02,T01,SKU-1003,11,313.50,0.00,Piso
2026-06-02,T01,SKU-1005,7,87.50,0.00,Ecommerce
2026-06-02,T01,SKU-1005,29,362.50,0.00,Piso
2026-06-02,T01,SKU-1006,6,468.00,0.00,Piso
2026-06-02,T01,SKU-1008,5,320.00,0.00,Piso
2026-06-02,T01,SKU-1009,18,684.00,0.00,Piso
2026-06-02,T01,SKU-1010,6,144.00,0.00,Piso
2026-06-02,T01,SKU-1011,5,245.00,0.00,Ecommerce
2026-06-02,T01,SKU-1011,22,1078.00,0.00,Piso
2026-06-02,T01,SKU-1012,5,260.00,0.00,Piso
2026-06-02,T01,SKU-1013,2,7.00,0.00,Ecommerce
2026-06-02,T01,SKU-1013,37,129.50,0.00,Piso
2026-06-02,T01,SKU-1014,5,70.00,0.00,Ecommerce
2026-06-02,T01,SKU-1014,22,244.97,63.03,Piso
2026-06-02,T01,SKU-1015,19,213.22,90.78,Piso
2026-06-02,T01,SKU-1016,6,252.00,0.00,Piso
2026-06-02,T01,SKU-1017,5,120.00,0.00,Ecommerce
2026-06-02,T01,SKU-1017,35,840.00,0.00,Piso
2026-06-02,T01,SKU-1018,19,836.00,0.00,Piso
2026-06-02,T01,SKU-1019,15,540.00,0.00,Piso
2026-06-02,T01,SKU-1020,16,288.00,0.00,Piso
2026-06-02,T01,SKU-1021,4,88.00,0.00,Piso
2026-06-02,T01,SKU-1022,8,256.00,0.00,Piso
2026-06-02,T01,SKU-1023,17,2363.00,0.00,Piso
2026-06-02,T01,SKU-1024,15,1035.00,0.00,Piso
2026-06-02,T01,SKU-1025,8,1752.00,0.00,Piso
2026-06-02,T01,SKU-1026,4,700.00,0.00,Piso
2026-06-02,T01,SKU-1027,9,1161.00,0.00,Piso
2026-06-02,T01,SKU-1028,8,1192.00,0.00,Piso
2026-06-02,T01,SKU-1029,22,1056.00,0.00,Piso
2026-06-02,T01,SKU-1030,13,676.00,0.00,Piso
2026-06-02,T01,SKU-1031,6,588.00,0.00,Piso
2026-06-02,T01,SKU-1032,5,575.00,0.00,Piso
2026-06-02,T01,SKU-1033,7,154.00,0.00,Ecommerce
2026-06-02,T01,SKU-1033,38,836.00,0.00,Piso
2026-06-02,T01,SKU-1035,6,408.00,0.00,Ecommerce
2026-06-02,T01,SKU-1036,6,192.00,0.00,Ecommerce
2026-06-02,T01,SKU-1036,24,768.00,0.00,Piso
2026-06-02,T01,SKU-1037,22,418.00,0.00,Piso
2026-06-02,T01,SKU-1038,11,605.00,0.00,Piso
2026-06-02,T01,SKU-1039,2,58.00,0.00,Ecommerce
2026-06-02,T01,SKU-1039,40,1160.00,0.00,Piso
2026-06-02,T01,SKU-1040,3,78.00,0.00,Ecommerce
2026-06-02,T01,SKU-1041,1,31.00,0.00,Ecommerce
2026-06-02,T01,SKU-1041,19,589.00,0.00,Piso
2026-06-02,T01,SKU-1043,11,215.98,48.02,Piso
2026-06-02,T01,SKU-1044,19,342.00,0.00,Piso
2026-06-02,T01,SKU-1045,14,448.00,0.00,Piso
2026-06-02,T01,SKU-1046,10,440.00,0.00,Piso
2026-06-02,T01,SKU-1047,8,336.00,0.00,Piso
2026-06-02,T01,SKU-1049,4,56.00,0.00,Piso
2026-06-02,T01,SKU-1050,21,966.00,0.00,Piso
2026-06-02,T01,SKU-1050,-2,-92.00,0.00,Piso
2026-06-02,T01,SKU-1051,5,129.99,10.01,Piso
2026-06-02,T01,SKU-1052,8,200.00,0.00,Piso
2026-06-02,T01,SKU-1053,1,12.00,0.00,Ecommerce
2026-06-02,T01,SKU-1054,16,176.00,0.00,Piso
2026-06-02,T01,SKU-1055,6,144.00,0.00,Ecommerce
2026-06-02,T01,SKU-1055,36,864.00,0.00,Piso
2026-06-02,T01,SKU-1056,10,360.00,0.00,Piso
2026-06-02,T01,SKU-1057,8,216.00,0.00,Piso
2026-06-02,T01,SKU-1058,22,286.00,0.00,Piso
2026-06-02,T01,SKU-1059,7,266.00,0.00,Piso
2026-06-02,T01,SKU-1060,10,490.00,0.00,Piso
2026-06-02,T01,SKU-1061,13,429.00,0.00,Piso
2026-06-02,T01,SKU-1062,5,595.00,0.00,Piso
2026-06-02,T01,SKU-1063,5,725.00,0.00,Piso
2026-06-02,T01,SKU-1064,6,432.00,0.00,Piso
2026-06-02,T01,SKU-1065,7,203.00,0.00,Piso
2026-06-02,T01,SKU-1066,6,234.00,0.00,Piso
2026-06-02,T01,SKU-1067,4,352.00,0.00,Piso
2026-06-02,T01,SKU-1068,6,216.00,0.00,Piso
2026-06-02,T01,SKU-1069,11,462.00,0.00,Piso
2026-06-02,T01,SKU-1070,5,290.00,0.00,Piso
2026-06-02,T01,SKU-1071,3,138.00,0.00,Ecommerce
2026-06-02,T01,SKU-1071,35,1610.00,0.00,Piso
2026-06-02,T01,SKU-1072,7,203.00,0.00,Piso
2026-06-02,T01,SKU-1073,13,273.00,0.00,Piso
2026-06-02,T01,SKU-1073,-2,-42.00,0.00,Piso
2026-06-02,T01,SKU-1075,6,90.00,0.00,Ecommerce
2026-06-02,T01,SKU-1075,31,465.00,0.00,Piso
2026-06-02,T01,SKU-1076,13,442.00,0.00,Piso
2026-06-02,T01,SKU-1077,7,266.00,0.00,Ecommerce
2026-06-02,T01,SKU-1077,30,1140.00,0.00,Piso
2026-06-02,T01,SKU-1078,5,100.00,0.00,Ecommerce
2026-06-02,T01,SKU-1078,40,800.00,0.00,Piso
2026-06-02,T01,SKU-1079,14,476.00,0.00,Piso
2026-06-02,T01,SKU-1080,12,456.00,0.00,Piso
2026-06-02,T01,SKU-1082,11,352.00,0.00,Piso
2026-06-02,T01,SKU-1083,5,150.00,0.00,Piso
2026-06-02,T01,SKU-1084,17,408.00,0.00,Piso
2026-06-02,T01,SKU-1085,6,132.00,0.00,Piso
2026-06-02,T01,SKU-1086,16,1888.00,0.00,Piso
2026-06-02,T01,SKU-1087,4,528.00,0.00,Piso
2026-06-02,T01,SKU-1088,1,189.00,0.00,Piso
2026-06-02,T01,SKU-1089,1,385.00,0.00,Piso
2026-06-02,T01,SKU-1090,13,507.00,0.00,Piso
2026-06-02,T01,SKU-1091,10,140.00,0.00,Piso
2026-06-02,T01,SKU-1092,5,180.00,0.00,Piso
2026-06-02,T01,SKU-1093,6,158.80,9.20,Piso
2026-06-02,T01,SKU-1093,-2,-56.00,0.00,Piso
2026-06-02,T01,SKU-1094,3,126.00,0.00,Piso
2026-06-02,T01,SKU-1095,12,504.00,0.00,Piso
2026-06-02,T01,SKU-1096,5,645.00,0.00,Piso
2026-06-02,T01,SKU-1097,5,240.00,0.00,Piso
2026-06-02,T01,SKU-1098,17,374.00,0.00,Piso
2026-06-02,T01,SKU-1099,10,360.00,0.00,Piso
2026-06-02,T01,SKU-1100,8,272.00,0.00,Piso
2026-06-02,T01,SKU-1101,7,133.00,0.00,Piso
2026-06-02,T01,SKU-1102,15,1470.00,0.00,Piso
2026-06-02,T01,SKU-1103,12,504.00,0.00,Piso
2026-06-02,T01,SKU-1104,7,322.00,0.00,Piso
2026-06-02,T01,SKU-1105,11,352.00,0.00,Piso
2026-06-02,T01,SKU-1106,5,340.00,0.00,Piso
2026-06-02,T01,SKU-1108,4,180.00,0.00,Piso
2026-06-02,T01,SKU-1109,13,1014.00,0.00,Piso
2026-06-02,T01,SKU-1110,10,780.00,0.00,Piso
2026-06-02,T01,SKU-1111,12,468.00,0.00,Piso
2026-06-02,T01,SKU-1112,13,442.00,0.00,Piso
2026-06-02,T01,SKU-1113,2,84.00,0.00,Piso
2026-06-02,T01,SKU-1114,7,392.00,0.00,Piso
2026-06-02,T01,SKU-1115,6,288.00,0.00,Piso
2026-06-02,T01,SKU-1117,7,252.00,0.00,Piso
2026-06-02,T01,SKU-1118,3,777.00,0.00,Piso
2026-06-02,T01,SKU-1119,14,448.00,0.00,Piso
2026-06-02,T01,SKU-1120,1,145.00,0.00,Piso
2026-06-02,T02,SKU-1001,24,660.00,0.00,Piso
2026-06-02,T02,SKU-1002,2,58.00,0.00,Ecommerce
2026-06-02,T02,SKU-1002,17,493.00,0.00,Piso
2026-06-02,T02,SKU-1003,18,513.00,0.00,Piso
2026-06-02,T02,SKU-1004,13,468.04,129.96,Piso
2026-06-02,T02,SKU-1005,2,25.00,0.00,Ecommerce
2026-06-02,T02,SKU-1005,30,375.00,0.00,Piso
2026-06-02,T02,SKU-1006,4,312.00,0.00,Piso
2026-06-02,T02,SKU-1007,7,644.00,0.00,Piso
2026-06-02,T02,SKU-1008,8,512.00,0.00,Piso
2026-06-02,T02,SKU-1009,10,311.84,68.16,Piso
2026-06-02,T02,SKU-1010,6,144.00,0.00,Piso
2026-06-02,T02,SKU-1011,9,441.00,0.00,Ecommerce
2026-06-02,T02,SKU-1011,38,1862.00,0.00,Piso
2026-06-02,T02,SKU-1012,3,156.00,0.00,Piso
2026-06-02,T02,SKU-1013,4,14.00,0.00,Ecommerce
2026-06-02,T02,SKU-1014,4,56.00,0.00,Ecommerce
2026-06-02,T02,SKU-1014,25,293.57,56.43,Piso
2026-06-02,T02,SKU-1015,18,288.00,0.00,Piso
2026-06-02,T02,SKU-1016,2,84.00,0.00,Piso
2026-06-02,T02,SKU-1017,3,72.00,0.00,Ecommerce
2026-06-02,T02,SKU-1017,37,888.00,0.00,Piso
2026-06-02,T02,SKU-1018,26,1144.00,0.00,Piso
2026-06-02,T02,SKU-1019,16,576.00,0.00,Piso
2026-06-02,T02,SKU-1021,2,44.00,0.00,Piso
2026-06-02,T02,SKU-1022,5,151.80,8.20,Piso
2026-06-02,T02,SKU-1023,18,2502.00,0.00,Piso
2026-06-02,T02,SKU-1024,8,552.00,0.00,Piso
2026-06-02,T02,SKU-1025,6,1314.00,0.00,Piso
2026-06-02,T02,SKU-1026,12,2100.00,0.00,Piso
2026-06-02,T02,SKU-1027,4,516.00,0.00,Piso
2026-06-02,T02,SKU-1028,3,447.00,0.00,Piso
2026-06-02,T02,SKU-1029,11,528.00,0.00,Piso
2026-06-02,T02,SKU-1030,8,416.00,0.00,Piso
2026-06-02,T02,SKU-1031,3,294.00,0.00,Piso
2026-06-02,T02,SKU-1032,3,345.00,0.00,Piso
2026-06-02,T02,SKU-1033,2,44.00,0.00,Ecommerce
2026-06-02,T02,SKU-1033,46,1012.00,0.00,Piso
2026-06-02,T02,SKU-1034,11,539.00,0.00,Piso
2026-06-02,T02,SKU-1035,2,136.00,0.00,Ecommerce
2026-06-02,T02,SKU-1035,20,1360.00,0.00,Piso
2026-06-02,T02,SKU-1036,20,640.00,0.00,Piso
2026-06-02,T02,SKU-1036,-1,-32.00,0.00,Piso
2026-06-02,T02,SKU-1037,16,304.00,0.00,Piso
2026-06-02,T02,SKU-1038,4,220.00,0.00,Piso
2026-06-02,T02,SKU-1039,2,58.00,0.00,Ecommerce
2026-06-02,T02,SKU-1039,22,638.00,0.00,Piso
2026-06-02,T02,SKU-1040,2,52.00,0.00,Ecommerce
2026-06-02,T02,SKU-1040,24,624.00,0.00,Piso
2026-06-02,T02,SKU-1041,2,62.00,0.00,Ecommerce
2026-06-02,T02,SKU-1041,19,589.00,0.00,Piso
2026-06-02,T02,SKU-1042,10,450.00,0.00,Piso
2026-06-02,T02,SKU-1043,10,240.00,0.00,Piso
2026-06-02,T02,SKU-1044,17,306.00,0.00,Piso
2026-06-02,T02,SKU-1046,11,484.00,0.00,Piso
2026-06-02,T02,SKU-1047,7,294.00,0.00,Piso
2026-06-02,T02,SKU-1048,14,476.00,0.00,Piso
2026-06-02,T02,SKU-1049,6,84.00,0.00,Piso
2026-06-02,T02,SKU-1050,17,782.00,0.00,Piso
2026-06-02,T02,SKU-1051,9,252.00,0.00,Piso
2026-06-02,T02,SKU-1052,8,180.10,19.90,Piso
2026-06-02,T02,SKU-1053,2,24.00,0.00,Ecommerce
2026-06-02,T02,SKU-1053,18,216.00,0.00,Piso
2026-06-02,T02,SKU-1055,1,24.00,0.00,Ecommerce
2026-06-02,T02,SKU-1055,20,480.00,0.00,Piso
2026-06-02,T02,SKU-1056,6,216.00,0.00,Piso
2026-06-02,T02,SKU-1057,8,216.00,0.00,Piso
2026-06-02,T02,SKU-1059,15,570.00,0.00,Piso
2026-06-02,T02,SKU-1060,10,490.00,0.00,Piso
2026-06-02,T02,SKU-1061,10,330.00,0.00,Piso
2026-06-02,T02,SKU-1062,8,952.00,0.00,Piso
2026-06-02,T02,SKU-1063,3,435.00,0.00,Piso
2026-06-02,T02,SKU-1064,6,432.00,0.00,Piso
2026-06-02,T02,SKU-1066,4,156.00,0.00,Piso
2026-06-02,T02,SKU-1067,3,264.00,0.00,Piso
2026-06-02,T02,SKU-1068,7,252.00,0.00,Piso
2026-06-02,T02,SKU-1069,6,252.00,0.00,Piso
2026-06-02,T02,SKU-1070,2,116.00,0.00,Piso
2026-06-02,T02,SKU-1071,3,138.00,0.00,Ecommerce
2026-06-02,T02,SKU-1071,31,1426.00,0.00,Piso
2026-06-02,T02,SKU-1072,10,290.00,0.00,Piso
2026-06-02,T02,SKU-1073,11,231.00,0.00,Piso
2026-06-02,T02,SKU-1074,8,208.00,0.00,Piso
2026-06-02,T02,SKU-1075,3,45.00,0.00,Ecommerce
2026-06-02,T02,SKU-1075,34,510.00,0.00,Piso
2026-06-02,T02,SKU-1076,15,510.00,0.00,Piso
2026-06-02,T02,SKU-1077,3,114.00,0.00,Ecommerce
2026-06-02,T02,SKU-1077,19,722.00,0.00,Piso
2026-06-02,T02,SKU-1078,3,60.00,0.00,Ecommerce
2026-06-02,T02,SKU-1078,33,660.00,0.00,Piso
2026-06-02,T02,SKU-1079,9,306.00,0.00,Piso
2026-06-02,T02,SKU-1080,5,190.00,0.00,Piso
2026-06-02,T02,SKU-1081,18,306.00,0.00,Piso
2026-06-02,T02,SKU-1082,11,352.00,0.00,Piso
2026-06-02,T02,SKU-1083,12,360.00,0.00,Piso
2026-06-02,T02,SKU-1084,13,312.00,0.00,Piso
2026-06-02,T02,SKU-1087,5,660.00,0.00,Piso
2026-06-02,T02,SKU-1088,3,567.00,0.00,Piso
2026-06-02,T02,SKU-1090,20,780.00,0.00,Piso
2026-06-02,T02,SKU-1091,17,238.00,0.00,Piso
2026-06-02,T02,SKU-1092,5,180.00,0.00,Piso
2026-06-02,T02,SKU-1093,6,168.00,0.00,Piso
2026-06-02,T02,SKU-1094,6,252.00,0.00,Piso
2026-06-02,T02,SKU-1095,10,420.00,0.00,Piso
2026-06-02,T02,SKU-1096,5,608.78,36.22,Piso
2026-06-02,T02,SKU-1097,6,288.00,0.00,Piso
2026-06-02,T02,SKU-1098,17,374.00,0.00,Piso
2026-06-02,T02,SKU-1099,5,180.00,0.00,Piso
2026-06-02,T02,SKU-1100,17,578.00,0.00,Piso
2026-06-02,T02,SKU-1101,3,57.00,0.00,Piso
2026-06-02,T02,SKU-1102,12,1176.00,0.00,Piso
2026-06-02,T02,SKU-1103,8,336.00,0.00,Piso
2026-06-02,T02,SKU-1104,7,322.00,0.00,Piso
2026-06-02,T02,SKU-1105,11,352.00,0.00,Piso
2026-06-02,T02,SKU-1106,2,136.00,0.00,Piso
2026-06-02,T02,SKU-1107,10,180.00,0.00,Piso
2026-06-02,T02,SKU-1108,7,315.00,0.00,Piso
2026-06-02,T02,SKU-1109,11,858.00,0.00,Piso
2026-06-02,T02,SKU-1110,5,390.00,0.00,Piso
2026-06-02,T02,SKU-1111,7,273.00,0.00,Piso
2026-06-02,T02,SKU-1112,4,136.00,0.00,Piso
2026-06-02,T02,SKU-1113,4,168.00,0.00,Piso
2026-06-02,T02,SKU-1114,9,504.00,0.00,Piso
2026-06-02,T02,SKU-1117,9,324.00,0.00,Piso
2026-06-02,T02,SKU-1118,5,1295.00,0.00,Piso
2026-06-02,T02,SKU-1119,6,192.00,0.00,Piso
2026-06-02,T02,SKU-1120,6,870.00,0.00,Piso
2026-06-02,T03,SKU-1003,5,142.50,0.00,Piso
2026-06-02,T03,SKU-1004,4,184.00,0.00,Piso
2026-06-02,T03,SKU-1005,18,225.00,0.00,Piso
2026-06-02,T03,SKU-1006,4,312.00,0.00,Piso
2026-06-02,T03,SKU-1007,2,184.00,0.00,Piso
2026-06-02,T03,SKU-1008,4,256.00,0.00,Piso
2026-06-02,T03,SKU-1009,7,266.00,0.00,Piso
2026-06-02,T03,SKU-1010,3,72.00,0.00,Piso
2026-06-02,T03,SKU-1011,19,931.00,0.00,Piso
2026-06-02,T03,SKU-1012,3,156.00,0.00,Piso
2026-06-02,T03,SKU-1013,21,73.50,0.00,Piso
2026-06-02,T03,SKU-1014,12,127.32,40.68,Piso
2026-06-02,T03,SKU-1015,9,144.00,0.00,Piso
2026-06-02,T03,SKU-1016,1,42.00,0.00,Piso
2026-06-02,T03,SKU-1017,11,264.00,0.00,Piso
2026-06-02,T03,SKU-1018,7,308.00,0.00,Piso
2026-06-02,T03,SKU-1019,2,72.00,0.00,Piso
2026-06-02,T03,SKU-1020,11,198.00,0.00,Piso
2026-06-02,T03,SKU-1023,9,1251.00,0.00,Piso
2026-06-02,T03,SKU-1024,5,283.31,61.69,Piso
2026-06-02,T03,SKU-1026,3,525.00,0.00,Piso
2026-06-02,T03,SKU-1029,11,528.00,0.00,Piso
2026-06-02,T03,SKU-1030,3,110.84,45.16,Piso
2026-06-02,T03,SKU-1033,25,550.00,0.00,Piso
2026-06-02,T03,SKU-1034,3,147.00,0.00,Piso
2026-06-02,T03,SKU-1037,3,57.00,0.00,Piso
2026-06-02,T03,SKU-1038,5,275.00,0.00,Piso
2026-06-02,T03,SKU-1039,16,464.00,0.00,Piso
2026-06-02,T03,SKU-1040,8,208.00,0.00,Piso
2026-06-02,T03,SKU-1041,9,279.00,0.00,Piso
2026-06-02,T03,SKU-1042,4,180.00,0.00,Piso
2026-06-02,T03,SKU-1044,14,252.00,0.00,Piso
2026-06-02,T03,SKU-1045,7,224.00,0.00,Piso
2026-06-02,T03,SKU-1046,5,220.00,0.00,Piso
2026-06-02,T03,SKU-1047,2,84.00,0.00,Piso
2026-06-02,T03,SKU-1048,5,170.00,0.00,Piso
2026-06-02,T03,SKU-1049,1,14.00,0.00,Piso
2026-06-02,T03,SKU-1050,5,230.00,0.00,Piso
2026-06-02,T03,SKU-1051,5,140.00,0.00,Piso
2026-06-02,T03,SKU-1052,6,150.00,0.00,Piso
2026-06-02,T03,SKU-1053,14,168.00,0.00,Piso
2026-06-02,T03,SKU-1054,9,99.00,0.00,Piso
2026-06-02,T03,SKU-1056,4,144.00,0.00,Piso
2026-06-02,T03,SKU-1057,5,135.00,0.00,Piso
2026-06-02,T03,SKU-1058,10,130.00,0.00,Piso
2026-06-02,T03,SKU-1059,4,152.00,0.00,Piso
2026-06-02,T03,SKU-1060,6,294.00,0.00,Piso
2026-06-02,T03,SKU-1061,3,99.00,0.00,Piso
2026-06-02,T03,SKU-1063,5,725.00,0.00,Piso
2026-06-02,T03,SKU-1064,4,288.00,0.00,Piso
2026-06-02,T03,SKU-1065,5,145.00,0.00,Piso
2026-06-02,T03,SKU-1066,2,78.00,0.00,Piso
2026-06-02,T03,SKU-1068,3,108.00,0.00,Piso
2026-06-02,T03,SKU-1069,1,42.00,0.00,Piso
2026-06-02,T03,SKU-1071,14,644.00,0.00,Piso
2026-06-02,T03,SKU-1073,4,84.00,0.00,Piso
2026-06-02,T03,SKU-1074,3,78.00,0.00,Piso
2026-06-02,T03,SKU-1075,22,330.00,0.00,Piso
2026-06-02,T03,SKU-1076,8,272.00,0.00,Piso
2026-06-02,T03,SKU-1077,14,532.00,0.00,Piso
2026-06-02,T03,SKU-1078,16,320.00,0.00,Piso
2026-06-02,T03,SKU-1079,5,170.00,0.00,Piso
2026-06-02,T03,SKU-1080,4,152.00,0.00,Piso
2026-06-02,T03,SKU-1081,9,153.00,0.00,Piso
2026-06-02,T03,SKU-1082,3,96.00,0.00,Piso
2026-06-02,T03,SKU-1083,7,210.00,0.00,Piso
2026-06-02,T03,SKU-1085,5,110.00,0.00,Piso
2026-06-02,T03,SKU-1086,4,472.00,0.00,Piso
2026-06-02,T03,SKU-1087,2,244.18,19.82,Piso
2026-06-02,T03,SKU-1088,1,189.00,0.00,Piso
2026-06-02,T03,SKU-1089,3,1155.00,0.00,Piso
2026-06-02,T03,SKU-1090,9,351.00,0.00,Piso
2026-06-02,T03,SKU-1091,10,140.00,0.00,Piso
2026-06-02,T03,SKU-1092,1,36.00,0.00,Piso
2026-06-02,T03,SKU-1093,2,56.00,0.00,Piso
2026-06-02,T03,SKU-1094,1,42.00,0.00,Piso
2026-06-02,T03,SKU-1095,2,84.00,0.00,Piso
2026-06-02,T03,SKU-1096,1,129.00,0.00,Piso
2026-06-02,T03,SKU-1097,2,96.00,0.00,Piso
2026-06-02,T03,SKU-1098,7,154.00,0.00,Piso
2026-06-02,T03,SKU-1099,3,108.00,0.00,Piso
2026-06-02,T03,SKU-1100,6,204.00,0.00,Piso
2026-06-02,T03,SKU-1102,9,882.00,0.00,Piso
2026-06-02,T03,SKU-1103,6,252.00,0.00,Piso
2026-06-02,T03,SKU-1104,1,46.00,0.00,Piso
2026-06-02,T03,SKU-1105,7,224.00,0.00,Piso
2026-06-02,T03,SKU-1106,1,68.00,0.00,Piso
2026-06-02,T03,SKU-1109,4,312.00,0.00,Piso
2026-06-02,T03,SKU-1110,3,234.00,0.00,Piso
2026-06-02,T03,SKU-1111,4,156.00,0.00,Piso
2026-06-02,T03,SKU-1112,8,272.00,0.00,Piso
2026-06-02,T03,SKU-1113,5,210.00,0.00,Piso
2026-06-02,T03,SKU-1114,3,168.00,0.00,Piso
2026-06-02,T03,SKU-1115,1,48.00,0.00,Piso
2026-06-02,T03,SKU-1116,1,84.00,0.00,Piso
2026-06-02,T03,SKU-1117,2,72.00,0.00,Piso
2026-06-02,T03,SKU-1118,4,1036.00,0.00,Piso
2026-06-02,T03,SKU-1119,5,160.00,0.00,Piso
2026-06-02,T03,SKU-1120,2,290.00,0.00,Piso
2026-06-02,T04,SKU-1001,15,412.50,0.00,Piso
2026-06-02,T04,SKU-1002,13,377.00,0.00,Piso
2026-06-02,T04,SKU-1003,9,256.50,0.00,Piso
2026-06-02,T04,SKU-1004,5,230.00,0.00,Piso
2026-06-02,T04,SKU-1005,14,175.00,0.00,Piso
2026-06-02,T04,SKU-1006,5,390.00,0.00,Piso
2026-06-02,T04,SKU-1007,3,276.00,0.00,Piso
2026-06-02,T04,SKU-1008,2,128.00,0.00,Piso
2026-06-02,T04,SKU-1009,7,266.00,0.00,Piso
2026-06-02,T04,SKU-1011,14,686.00,0.00,Piso
2026-06-02,T04,SKU-1012,1,52.00,0.00,Piso
2026-06-02,T04,SKU-1013,19,66.50,0.00,Piso
2026-06-02,T04,SKU-1014,6,84.00,0.00,Piso
2026-06-02,T04,SKU-1015,5,80.00,0.00,Piso
2026-06-02,T04,SKU-1016,2,84.00,0.00,Piso
2026-06-02,T04,SKU-1017,4,96.00,0.00,Piso
2026-06-02,T04,SKU-1018,7,308.00,0.00,Piso
2026-06-02,T04,SKU-1019,2,72.00,0.00,Piso
2026-06-02,T04,SKU-1020,7,126.00,0.00,Piso
2026-06-02,T04,SKU-1021,1,22.00,0.00,Piso
2026-06-02,T04,SKU-1022,3,96.00,0.00,Piso
2026-06-02,T04,SKU-1023,7,973.00,0.00,Piso
2026-06-02,T04,SKU-1024,5,345.00,0.00,Piso
2026-06-02,T04,SKU-1025,2,438.00,0.00,Piso
2026-06-02,T04,SKU-1027,3,387.00,0.00,Piso
2026-06-02,T04,SKU-1029,5,240.00,0.00,Piso
2026-06-02,T04,SKU-1030,7,280.16,83.84,Piso
2026-06-02,T04,SKU-1031,2,196.00,0.00,Piso
2026-06-02,T04,SKU-1032,4,460.00,0.00,Piso
2026-06-02,T04,SKU-1033,25,550.00,0.00,Piso
2026-06-02,T04,SKU-1034,11,417.83,121.17,Piso
2026-06-02,T04,SKU-1035,8,544.00,0.00,Piso
2026-06-02,T04,SKU-1036,7,224.00,0.00,Piso
2026-06-02,T04,SKU-1037,6,79.90,34.10,Piso
2026-06-02,T04,SKU-1038,3,165.00,0.00,Piso
2026-06-02,T04,SKU-1040,10,219.51,40.49,Piso
2026-06-02,T04,SKU-1041,11,341.00,0.00,Piso
2026-06-02,T04,SKU-1042,1,45.00,0.00,Piso
2026-06-02,T04,SKU-1043,3,72.00,0.00,Piso
2026-06-02,T04,SKU-1044,2,26.28,9.72,Piso
2026-06-02,T04,SKU-1045,4,128.00,0.00,Piso
2026-06-02,T04,SKU-1046,4,176.00,0.00,Piso
2026-06-02,T04,SKU-1047,6,252.00,0.00,Piso
2026-06-02,T04,SKU-1048,6,204.00,0.00,Piso
2026-06-02,T04,SKU-1051,2,56.00,0.00,Piso
2026-06-02,T04,SKU-1053,8,96.00,0.00,Piso
2026-06-02,T04,SKU-1054,5,55.00,0.00,Piso
2026-06-02,T04,SKU-1055,9,216.00,0.00,Piso
2026-06-02,T04,SKU-1057,1,27.00,0.00,Piso
2026-06-02,T04,SKU-1058,12,156.00,0.00,Piso
2026-06-02,T04,SKU-1059,4,152.00,0.00,Piso
2026-06-02,T04,SKU-1060,6,294.00,0.00,Piso
2026-06-02,T04,SKU-1061,2,66.00,0.00,Piso
2026-06-02,T04,SKU-1062,3,357.00,0.00,Piso
2026-06-02,T04,SKU-1063,1,145.00,0.00,Piso
2026-06-02,T04,SKU-1064,1,72.00,0.00,Piso
2026-06-02,T04,SKU-1066,2,78.00,0.00,Piso
2026-06-02,T04,SKU-1067,1,88.00,0.00,Piso
2026-06-02,T04,SKU-1068,2,72.00,0.00,Piso
2026-06-02,T04,SKU-1070,2,116.00,0.00,Piso
2026-06-02,T04,SKU-1071,10,460.00,0.00,Piso
2026-06-02,T04,SKU-1072,6,174.00,0.00,Piso
2026-06-02,T04,SKU-1073,5,105.00,0.00,Piso
2026-06-02,T04,SKU-1074,4,104.00,0.00,Piso
2026-06-02,T04,SKU-1077,9,324.29,17.71,Piso
2026-06-02,T04,SKU-1078,12,240.00,0.00,Piso
2026-06-02,T04,SKU-1080,3,114.00,0.00,Piso
2026-06-02,T04,SKU-1081,13,221.00,0.00,Piso
2026-06-02,T04,SKU-1082,5,160.00,0.00,Piso
2026-06-02,T04,SKU-1083,6,180.00,0.00,Piso
2026-06-02,T04,SKU-1084,5,120.00,0.00,Piso
2026-06-02,T04,SKU-1085,5,110.00,0.00,Piso
2026-06-02,T04,SKU-1086,8,944.00,0.00,Piso
2026-06-02,T04,SKU-1087,6,792.00,0.00,Piso
2026-06-02,T04,SKU-1088,2,378.00,0.00,Piso
2026-06-02,T04,SKU-1089,1,385.00,0.00,Piso
2026-06-02,T04,SKU-1090,6,234.00,0.00,Piso
2026-06-02,T04,SKU-1091,10,140.00,0.00,Piso
2026-06-02,T04,SKU-1092,2,72.00,0.00,Piso
2026-06-02,T04,SKU-1093,1,28.00,0.00,Piso
2026-06-02,T04,SKU-1094,1,42.00,0.00,Piso
2026-06-02,T04,SKU-1095,2,84.00,0.00,Piso
2026-06-02,T04,SKU-1096,4,470.63,45.37,Piso
2026-06-02,T04,SKU-1097,3,144.00,0.00,Piso
2026-06-02,T04,SKU-1098,6,132.00,0.00,Piso
2026-06-02,T04,SKU-1099,3,108.00,0.00,Piso
2026-06-02,T04,SKU-1100,10,340.00,0.00,Piso
2026-06-02,T04,SKU-1101,3,57.00,0.00,Piso
